k,num_removed_kmers,paper_limit,paper_title,paper_id,best_candidate_id,2nd_best_candidate_id,query_time,ratio,hashmap_build_time,average_success_rate,average_query_time
4,50,60000000000000000,Towards securing 3G mobile phones.,conf/icon/Safavi-NainiST01,conf/icon/Safavi-NainiST01,conf/vr/GrubertK17,3.724595069885254,"(29, '-', 24)",540.6566252708435,Match,-
4,50,60000000000000000,Signal timing for fleeting multiple intersecting roadways.,conf/itsc/MillerDH12,conf/itsc/MillerDH12,journals/iet-com/ZhouJHZ12,4.755695581436157,"(37, '-', 28)",540.6566252708435,Match,-
4,50,60000000000000000,Thermal image analysis for neonatal intensive care units (First evaluation results).,conf/siu/SavasciC18,conf/siu/SavasciC18,journals/ijmi/Rezaei-HachesuS18,9.228317737579346,"(69, '-', 36)",540.6566252708435,100.0,6.84310200214386
4,100,60000000000000000,Strategy-proofness and essentially single-valued cores revisited.,journals/jet/Ehlers18,journals/jet/Ehlers18,journals/scw/Takamiya03,4.710581302642822,"(44, '-', 35)",540.6566252708435,Match,-
4,100,60000000000000000,Quantifying the circularity of regional industrial waste across multi-channel enterprises.,journals/anor/SchilkowskiSC20,journals/anor/SchilkowskiSC20,journals/jnca/JahanshahiDM11,7.069861888885498,"(64, '-', 27)",540.6566252708435,Match,-
4,100,60000000000000000,Conclusion stability for natural language based mining of design discussions.,journals/ese/MahadiET22,journals/ese/MahadiET22,journals/corr/abs-2106-09844,6.64129114151001,"(54, '-', 33)",540.6566252708435,Match,-
4,100,60000000000000000,Probabilistic and fuzzy methods for information fusion in data mining.,journals/ijis/RandonL03,journals/ijis/RandonL03,journals/isci/OussalahS02,5.795437812805176,"(44, '-', 31)",540.6566252708435,Match,-
4,100,60000000000000000,"Cloud Services, Interoperability and Analytics within a ROLE-enabled Personal Learning Environment.",journals/jucs/RizzardiniLMS13,journals/jucs/RizzardiniLMS13,conf/ltec/RizzardiniRMS12,7.277417421340942,"(68, '-', 47)",540.6566252708435,Match,-
4,100,60000000000000000,A robust numerical method for singularly perturbed semilinear convection-diffusion problems.,journals/npsc/RaoK10a,journals/npsc/RaoK10a,journals/ijmno/SinghN19,6.929185628890991,"(68, '-', 54)",540.6566252708435,Match,-
4,100,60000000000000000,Unavoidable Binary Patterns.,journals/acta/Cassaigne93,journals/acta/Cassaigne93,conf/lata/Blanchet-SadriMSW10,2.504978656768799,"(24, '-', 21)",540.6566252708435,Match,-
4,100,60000000000000000,A linear array processor with dynamic frequency clocking for image processing applications.,journals/tcsv/RanganathanVB98,journals/tcsv/RanganathanVB98,journals/mam/SiyalF99,6.708026647567749,"(67, '-', 37)",540.6566252708435,Match,-
4,100,60000000000000000,A Self-attention Knowledge Domain Adaptation Network for Commercial Lithium-ion Batteries State-of-health Estimation under Shallow Cycles.,journals/corr/abs-2304-05084,journals/corr/abs-2304-05084,journals/tvt/ObeidPCG23,7.805336236953735,"(99, '-', 38)",540.6566252708435,Match,-
4,100,60000000000000000,Fact-Checking of AI-Generated Reports.,journals/corr/abs-2307-14634,journals/corr/abs-2307-14634,journals/corr/abs-2103-07769,2.1916351318359375,"(25, '-', 16)",540.6566252708435,Match,-
4,100,60000000000000000,GNeRF: GAN-based Neural Radiance Field without Posed Camera.,journals/corr/abs-2103-15606,journals/corr/abs-2103-15606,conf/iccv/MengCLW0X0Y21,3.9707889556884766,"(44, '-', 44)",540.6566252708435,Match,-
4,100,60000000000000000,Secure Shuffling in the Probing Model.,journals/iacr/CoronS21,journals/iacr/CoronS21,conf/crypto/CoronS21,2.2554471492767334,"(19, '-', 19)",540.6566252708435,Match,-
4,100,60000000000000000,A Gaussian Mixture Model-Based Continuous Boundary Detection for 3D Sensor Networks.,journals/sensors/ChenSM10,journals/sensors/ChenSM10,conf/icassp/TomalinW06,5.8995091915130615,"(52, '-', 27)",540.6566252708435,Match,-
4,100,60000000000000000,Improving the Performance of Deep Learning Model-Based Classification by the Analysis of Local Probability.,journals/complexity/JinHJWS21,journals/complexity/JinHJWS21,conf/icwl/KeL16,8.417905330657959,"(62, '-', 35)",540.6566252708435,Match,-
4,100,60000000000000000,On the Occur-Check-Free Prolog Programs.,journals/toplas/AptP94,journals/toplas/AptP94,conf/mfcs/AptE93,2.9383161067962646,"(31, '-', 17)",540.6566252708435,Match,-
4,100,60000000000000000,Rough Set Model in Incomplete Decision Systems.,journals/jaciii/CaoYUSN17,journals/jaciii/CaoYUSN17,conf/rskt/DengH07,4.937850475311279,"(31, '-', 26)",540.6566252708435,Match,-
4,100,60000000000000000,Radio propagation in open-pit mines: A first look at measurements in the 2.6 GHz band.,conf/pimrc/AlmeidaCRAVBSMG17,conf/pimrc/AlmeidaCRAVBSMG17,conf/wcnc/WangXWZY14,5.342804431915283,"(67, '-', 26)",540.6566252708435,Match,-
4,100,60000000000000000,State space design cycle and hardware in the loop testing and verification.,conf/mwscas/RahnamaiR17,conf/mwscas/RahnamaiR17,conf/iciis/AbeyrathneDE15,5.3352203369140625,"(44, '-', 27)",540.6566252708435,Match,-
4,100,60000000000000000,Slightly Supervised Adaptation of Acoustic Models on Captioned BBC Weather Forecasts.,conf/interspeech/Mohr13,conf/interspeech/Mohr13,conf/interspeech/TakedaK20,5.30680513381958,"(59, '-', 26)",540.6566252708435,Match,-
4,100,60000000000000000,"SIMD, SMP and MIMD-DM Parallel Approaches for Real-Time 2D Image Stabilization.",conf/camp/DerutinDDA05,conf/camp/DerutinDDA05,conf/ipps/SeinstraK03,6.5147199630737305,"(63, '-', 34)",540.6566252708435,Match,-
4,100,60000000000000000,A compressed sensing measurement matrix for atomic force microscopy.,conf/amcc/MaxwellA14,conf/amcc/MaxwellA14,conf/iecon/EnmeiFH15,4.715816020965576,"(46, '-', 35)",540.6566252708435,Match,-
4,100,60000000000000000,An Automated Machine Learning Approach for Predicting Chemical Laboratory Material Consumption.,conf/ifip12/Silva021,conf/ifip12/Silva021,conf/acmidc/VoulgariZSLY21,7.454456329345703,"(63, '-', 42)",540.6566252708435,Match,-
4,100,60000000000000000,Motion analysis of human ambulatory patterns.,conf/icpr/QianH92,conf/icpr/QianH92,conf/chi/SchummerBTZ04,4.332290410995483,"(31, '-', 24)",540.6566252708435,Match,-
4,100,60000000000000000,Toward Reliable Actor Services in Wireless Sensor and Actor Networks.,conf/mass/LiLLHCS11,conf/mass/LiLLHCS11,conf/icn/ZamanifarSK09,6.205196142196655,"(52, '-', 36)",540.6566252708435,Match,-
4,100,60000000000000000,"Regularized Structured Perceptron: A Case Study on Chinese Word Segmentation, POS Tagging and Parsing.",conf/eacl/ZhangSZ14,conf/eacl/ZhangSZ14,conf/acl/JiangHL09,8.284048080444336,"(86, '-', 43)",540.6566252708435,Match,-
4,100,60000000000000000,QueuePilot: Reviving Small Buffers With a Learned AQM Policy.,conf/infocom/DeryKK23,conf/infocom/DeryKK23,journals/tvt/XuDKD16,4.09038519859314,"(50, '-', 22)",540.6566252708435,Match,-
4,100,60000000000000000,Invariant Synthesis for Incomplete Verification Engines.,conf/tacas/Neider0MS018,journals/corr/abs-1712-05581,conf/tacas/Neider0MS018,5.039062261581421,"(36, '-', 36)",540.6566252708435,Match,-
4,100,60000000000000000,Towards securing 3G mobile phones.,conf/icon/Safavi-NainiST01,conf/icon/Safavi-NainiST01,conf/vr/GrubertK17,2.8682732582092285,"(28, '-', 23)",540.6566252708435,Match,-
4,100,60000000000000000,Signal timing for fleeting multiple intersecting roadways.,conf/itsc/MillerDH12,conf/itsc/MillerDH12,journals/iet-com/ZhouJHZ12,3.6384356021881104,"(33, '-', 21)",540.6566252708435,Match,-
4,100,60000000000000000,Thermal image analysis for neonatal intensive care units (First evaluation results).,conf/siu/SavasciC18,conf/siu/SavasciC18,journals/ijmi/Rezaei-HachesuS18,7.556084394454956,"(63, '-', 33)",540.6566252708435,100.0,5.42457222143809
4,500,60000000000000000,Strategy-proofness and essentially single-valued cores revisited.,journals/jet/Ehlers18,journals/jet/Ehlers18,journals/scw/Takamiya03,2.0807688236236572,"(31, '-', 25)",540.6566252708435,Match,-
4,500,60000000000000000,Quantifying the circularity of regional industrial waste across multi-channel enterprises.,journals/anor/SchilkowskiSC20,journals/anor/SchilkowskiSC20,journals/jifs/YangWLZL22,2.555246591567993,"(41, '-', 17)",540.6566252708435,Match,-
4,500,60000000000000000,Conclusion stability for natural language based mining of design discussions.,journals/ese/MahadiET22,journals/ese/MahadiET22,conf/emnlp/IonescuPC14,1.945303201675415,"(26, '-', 17)",540.6566252708435,Match,-
4,500,60000000000000000,Probabilistic and fuzzy methods for information fusion in data mining.,journals/ijis/RandonL03,journals/ijis/RandonL03,journals/amc/MahmoudAE04,1.2261412143707275,"(22, '-', 22)",540.6566252708435,Match,-
4,500,60000000000000000,"Cloud Services, Interoperability and Analytics within a ROLE-enabled Personal Learning Environment.",journals/jucs/RizzardiniLMS13,journals/jucs/RizzardiniLMS13,conf/ltec/RizzardiniRMS12,2.157430410385132,"(39, '-', 29)",540.6566252708435,Match,-
4,500,60000000000000000,A robust numerical method for singularly perturbed semilinear convection-diffusion problems.,journals/npsc/RaoK10a,journals/npsc/RaoK10a,journals/ijmno/SinghN19,2.600207567214966,"(41, '-', 31)",540.6566252708435,Match,-
4,500,60000000000000000,Unavoidable Binary Patterns.,journals/acta/Cassaigne93,journals/acta/Cassaigne93,conf/lata/Blanchet-SadriMSW10,1.066042423248291,"(17, '-', 14)",540.6566252708435,Match,-
4,500,60000000000000000,A linear array processor with dynamic frequency clocking for image processing applications.,journals/tcsv/RanganathanVB98,journals/tcsv/RanganathanVB98,conf/iccd/RanganathanVB96,2.167325258255005,"(31, '-', 23)",540.6566252708435,Match,-
4,500,60000000000000000,A Self-attention Knowledge Domain Adaptation Network for Commercial Lithium-ion Batteries State-of-health Estimation under Shallow Cycles.,journals/corr/abs-2304-05084,journals/corr/abs-2304-05084,conf/webnet/Tochtermann00,3.45798921585083,"(75, '-', 32)",540.6566252708435,Match,-
4,500,60000000000000000,Fact-Checking of AI-Generated Reports.,journals/corr/abs-2307-14634,journals/corr/abs-2307-14634,journals/corr/abs-2103-07769,0.7999699115753174,"(18, '-', 15)",540.6566252708435,Match,-
4,500,60000000000000000,GNeRF: GAN-based Neural Radiance Field without Posed Camera.,journals/corr/abs-2103-15606,journals/corr/abs-2103-15606,conf/iccv/MengCLW0X0Y21,1.8134076595306396,"(34, '-', 34)",540.6566252708435,Match,-
4,500,60000000000000000,Secure Shuffling in the Probing Model.,journals/iacr/CoronS21,journals/iacr/CoronS21,conf/crypto/CoronS21,0.8212883472442627,"(13, '-', 13)",540.6566252708435,Match,-
4,500,60000000000000000,A Gaussian Mixture Model-Based Continuous Boundary Detection for 3D Sensor Networks.,journals/sensors/ChenSM10,journals/sensors/ChenSM10,journals/tcyb/ShaoGS21,1.9447448253631592,"(33, '-', 21)",540.6566252708435,Match,-
4,500,60000000000000000,Improving the Performance of Deep Learning Model-Based Classification by the Analysis of Local Probability.,journals/complexity/JinHJWS21,journals/complexity/JinHJWS21,conf/cso/WuZWZS14,2.1052417755126953,"(26, '-', 14)",540.6566252708435,Match,-
4,500,60000000000000000,On the Occur-Check-Free Prolog Programs.,journals/toplas/AptP94,journals/toplas/AptP94,conf/mfcs/Chenadec88,0.9164621829986572,"(21, '-', 11)",540.6566252708435,Match,-
4,500,60000000000000000,Rough Set Model in Incomplete Decision Systems.,journals/jaciii/CaoYUSN17,journals/jaciii/CaoYUSN17,conf/icic/WangYYW11,1.0031380653381348,"(15, '-', 16)",540.6566252708435,Match,-
4,500,60000000000000000,Radio propagation in open-pit mines: A first look at measurements in the 2.6 GHz band.,conf/pimrc/AlmeidaCRAVBSMG17,conf/pimrc/AlmeidaCRAVBSMG17,conf/wcnc/WangXWZY14,2.231607675552368,"(53, '-', 22)",540.6566252708435,Match,-
4,500,60000000000000000,State space design cycle and hardware in the loop testing and verification.,conf/mwscas/RahnamaiR17,conf/mwscas/RahnamaiR17,conf/iasam/KashaniPBKK17,1.8636441230773926,"(27, '-', 16)",540.6566252708435,Match,-
4,500,60000000000000000,Slightly Supervised Adaptation of Acoustic Models on Captioned BBC Weather Forecasts.,conf/interspeech/Mohr13,conf/interspeech/Mohr13,conf/interspeech/TakedaK20,2.819392442703247,"(45, '-', 19)",540.6566252708435,Match,-
4,500,60000000000000000,"SIMD, SMP and MIMD-DM Parallel Approaches for Real-Time 2D Image Stabilization.",conf/camp/DerutinDDA05,conf/camp/DerutinDDA05,conf/ipps/TavenikuAJS98,1.3169918060302734,"(36, '-', 15)",540.6566252708435,Match,-
4,500,60000000000000000,A compressed sensing measurement matrix for atomic force microscopy.,conf/amcc/MaxwellA14,conf/amcc/MaxwellA14,conf/amcc/ShegaonkarLS08,2.1285974979400635,"(31, '-', 24)",540.6566252708435,Match,-
4,500,60000000000000000,An Automated Machine Learning Approach for Predicting Chemical Laboratory Material Consumption.,conf/ifip12/Silva021,conf/ifip12/Silva021,conf/case/GodeHRCS07,2.150660276412964,"(26, '-', 14)",540.6566252708435,Match,-
4,500,60000000000000000,Motion analysis of human ambulatory patterns.,conf/icpr/QianH92,conf/icpr/QianH92,conf/chi/SchummerBTZ04,1.129636287689209,"(18, '-', 16)",540.6566252708435,Match,-
4,500,60000000000000000,Toward Reliable Actor Services in Wireless Sensor and Actor Networks.,conf/mass/LiLLHCS11,conf/mass/LiLLHCS11,conf/wcnc/AkkayaTSU08,1.9459929466247559,"(29, '-', 21)",540.6566252708435,Match,-
4,500,60000000000000000,"Regularized Structured Perceptron: A Case Study on Chinese Word Segmentation, POS Tagging and Parsing.",conf/eacl/ZhangSZ14,conf/eacl/ZhangSZ14,conf/emnlp/QianL12,2.5471787452697754,"(46, '-', 26)",540.6566252708435,Match,-
4,500,60000000000000000,QueuePilot: Reviving Small Buffers With a Learned AQM Policy.,conf/infocom/DeryKK23,conf/infocom/DeryKK23,journals/tvt/XuDKD16,1.6888608932495117,"(38, '-', 15)",540.6566252708435,Match,-
4,500,60000000000000000,Invariant Synthesis for Incomplete Verification Engines.,conf/tacas/Neider0MS018,journals/corr/abs-1712-05581,conf/tacas/Neider0MS018,1.5901904106140137,"(21, '-', 21)",540.6566252708435,Match,-
4,500,60000000000000000,Towards securing 3G mobile phones.,conf/icon/Safavi-NainiST01,conf/icon/Safavi-NainiST01,journals/nms/Bond11,1.082779884338379,"(19, '-', 16)",540.6566252708435,Match,-
4,500,60000000000000000,Signal timing for fleeting multiple intersecting roadways.,conf/itsc/MillerDH12,conf/itsc/MillerDH12,journals/asc/JuanGB14,1.147118091583252,"(23, '-', 12)",540.6566252708435,Match,-
4,500,60000000000000000,Thermal image analysis for neonatal intensive care units (First evaluation results).,conf/siu/SavasciC18,conf/siu/SavasciC18,journals/ijmi/Rezaei-HachesuS18,1.7633087635040283,"(33, '-', 16)",540.6566252708435,100.0,1.802222243944804
4,1000,60000000000000000,Strategy-proofness and essentially single-valued cores revisited.,journals/jet/Ehlers18,journals/jet/Ehlers18,journals/scw/Takamiya03,0.9224853515625,"(22, '-', 19)",540.6566252708435,Match,-
4,1000,60000000000000000,Quantifying the circularity of regional industrial waste across multi-channel enterprises.,journals/anor/SchilkowskiSC20,journals/anor/SchilkowskiSC20,journals/dam/KaplanN09,0.9833190441131592,"(26, '-', 11)",540.6566252708435,Match,-
4,1000,60000000000000000,Conclusion stability for natural language based mining of design discussions.,journals/ese/MahadiET22,journals/ese/MahadiET22,journals/corr/abs-2106-09844,0.5069534778594971,"(12, '-', 7)",540.6566252708435,Match,-
4,1000,60000000000000000,Probabilistic and fuzzy methods for information fusion in data mining.,journals/ijis/RandonL03,journals/amc/MahmoudAE04,conf/fskd/DeR12,0.45079612731933594,"(15, '-', 17)",540.6566252708435,NOT MATCH,-
4,1000,60000000000000000,"Cloud Services, Interoperability and Analytics within a ROLE-enabled Personal Learning Environment.",journals/jucs/RizzardiniLMS13,journals/jucs/RizzardiniLMS13,conf/ltec/RizzardiniRMS12,0.8090806007385254,"(25, '-', 18)",540.6566252708435,Match,-
4,1000,60000000000000000,A robust numerical method for singularly perturbed semilinear convection-diffusion problems.,journals/npsc/RaoK10a,journals/npsc/RaoK10a,journals/npsc/NatesanD08,0.9108912944793701,"(24, '-', 19)",540.6566252708435,Match,-
4,1000,60000000000000000,Unavoidable Binary Patterns.,journals/acta/Cassaigne93,journals/acta/Cassaigne93,journals/acta/Schmidt87,0.27763986587524414,"(11, '-', 9)",540.6566252708435,Match,-
4,1000,60000000000000000,A linear array processor with dynamic frequency clocking for image processing applications.,journals/tcsv/RanganathanVB98,journals/tcsv/RanganathanVB98,journals/jssc/ChenCYL06,0.7404360771179199,"(17, '-', 10)",540.6566252708435,Match,-
4,1000,60000000000000000,A Self-attention Knowledge Domain Adaptation Network for Commercial Lithium-ion Batteries State-of-health Estimation under Shallow Cycles.,journals/corr/abs-2304-05084,journals/corr/abs-2304-05084,conf/webnet/Tochtermann00,1.829636812210083,"(50, '-', 24)",540.6566252708435,Match,-
4,1000,60000000000000000,Fact-Checking of AI-Generated Reports.,journals/corr/abs-2307-14634,journals/corr/abs-2307-14634,journals/corr/abs-2103-07769,0.43914198875427246,"(16, '-', 15)",540.6566252708435,Match,-
4,1000,60000000000000000,GNeRF: GAN-based Neural Radiance Field without Posed Camera.,journals/corr/abs-2103-15606,journals/corr/abs-2103-15606,conf/iccv/MengCLW0X0Y21,0.7505314350128174,"(25, '-', 25)",540.6566252708435,Match,-
4,1000,60000000000000000,Secure Shuffling in the Probing Model.,journals/iacr/CoronS21,journals/corr/abs-2305-10867,journals/ieicet/Furukawa05,0.24073123931884766,"(12, '-', 11)",540.6566252708435,NOT MATCH,-
4,1000,60000000000000000,A Gaussian Mixture Model-Based Continuous Boundary Detection for 3D Sensor Networks.,journals/sensors/ChenSM10,journals/sensors/ChenSM10,journals/tcyb/ShaoGS21,0.7762365341186523,"(23, '-', 13)",540.6566252708435,Match,-
